generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
181.0,1461.227,4.851604461205726,5.811127017313213,9.070051202584779,0.9700083237034044,0.953729736816055,standard
182.0,1469.42,4.867908877629089,5.811127017313213,9.070051202584779,0.9408615110341293,0.9537893703014644,standard
183.0,1470.256,4.872661638124173,5.811127017313213,9.070051202584779,0.9259545101276236,0.9538137972919118,standard
184.0,1494.21,4.85559277129144,5.811127017313213,9.070051202584779,1.1099798190663728,0.9539962580056542,standard
185.0,1486.584,4.844050286906934,5.811127017313213,9.070051202584779,1.0351655672640352,0.9541274378269227,standard
186.0,1508.09,4.866361704092383,5.811127017313213,9.070051202584779,1.079861079835162,0.9542609849470658,standard
187.0,1476.982,4.84158835754761,5.811127017313213,9.070051202584779,1.096853057308986,0.954167253792016,standard
188.0,1481.364,4.864605886867618,5.8383453169656265,9.070051202584779,1.099659607013642,0.9543492971312557,standard
189.0,1489.163,4.844489521576969,5.8383453169656265,9.070051202584779,1.1440520160045515,0.9542178504157678,standard
190.0,1487.426,4.884493710281176,5.8383453169656265,9.070051202584779,1.0737393874953371,0.9541191802715853,standard
191.0,1498.295,4.937586051590277,5.8383453169656265,9.070051202584779,0.9626532882900992,0.9541893213939926,standard
192.0,1496.668,4.917919192474743,5.8383453169656265,9.070051202584779,1.0096208524313635,0.9543181604228554,standard
193.0,1487.492,4.956474463346148,5.8383453169656265,9.070051202584779,0.9302552697214966,0.9542547568278813,standard
194.0,1463.909,4.935105164361845,5.8383453169656265,9.070051202584779,1.0708631641413282,0.9541660887049639,standard
195.0,1470.351,4.933877182077776,5.8383453169656265,9.070051202584779,1.0644315644412234,0.9543400129267369,standard
196.0,1467.75,4.960891115187763,5.8383453169656265,9.070051202584779,1.0101756980405727,0.9544687819454791,standard
197.0,1485.128,4.9934332768481875,5.8383453169656265,9.070051202584779,0.9421808137915869,0.9546339031757374,standard
198.0,1486.351,5.01552827355823,5.8383453169656265,9.070051202584779,0.9028178645552182,0.9550256840667812,standard
199.0,1470.477,4.978355815898592,5.8383453169656265,9.070051202584779,0.9914374033998284,0.9551618112218861,standard
200.0,1450.97,4.994954784655949,5.8383453169656265,9.070051202584779,0.9663996830471488,0.9551867153033015,standard
